Country,City,Year,MeanTemperature,TemperatureVariation
US,San Francisco,2018,14.45601217656012,16.000000000000004
Australia,Sydney,2012,14.459471766848816,25.222222222222225
US,Paducah,2004,14.463418336369157,42.88888888888889
Algeria,Algiers,2020,14.463515754560532,15.166666666666671
US,Paducah,2009,14.470287836583102,42.55555555555556
Australia,Sydney,2010,14.472146118721463,29.333333333333332
US,Topeka,2016,14.475561627200971,49.277777777777786
US,St Louis,2010,14.476864535768646,46.22222222222223
Australia,Sydney,1999,14.478479853479854,22.94444444444445
US,Greensboro,2013,14.478995433789956,33.333333333333336
US,New York City,2012,14.482544019429266,38.94444444444445
Colombia,Bogota,2020,14.483416252072969,5.055555555555557
Equador,Quito,2005,14.48386605783866,9.055555555555557
US,St Louis,2005,14.48675799086758,44.0
Spain,Bilbao,2013,14.488127853881279,27.944444444444446
US,Greensboro,2014,14.49771689497717,39.111111111111114
Cyprus,Nicosia,2003,14.511904761904763,26.555555555555557
Spain,Madrid,1999,14.525793650793652,29.5
US,Paducah,2010,14.528767123287672,43.94444444444445
Nepal,Katmandu,1997,14.530303030303031,22.444444444444443
US,Baltimore,1998,14.533548784241306,36.55555555555555
US,Greensboro,2003,14.533577533577535,34.88888888888889
US,Paducah,2001,14.536681887366818,40.38888888888889
France,Bordeaux,1997,14.538508371385085,33.05555555555556
Georgia,Tbilisi,1998,14.540473991997539,32.77777777777778
US,Amarillo,2000,14.540680024286583,41.00000000000001
Spain,Bilbao,2000,14.54280510018215,28.611111111111107
Spain,Bilbao,2012,14.545537340619308,28.333333333333332
US,Roanoke,2006,14.547031963470321,34.44444444444445
US,Dallas Ft Worth,2020,14.547678275290215,25.61111111111111
US,New York City,2006,14.548097412480974,39.88888888888889
US,San Francisco,2004,14.551760777170612,18.944444444444446
France,Bordeaux,2003,14.566362252663623,34.0
US,Albuquerque,2010,14.571537290715373,36.22222222222222
US,Washington,2014,14.572450532724504,40.77777777777778
US,Washington DC,2014,14.572450532724504,40.77777777777778
Spain,Bilbao,1998,14.572791628193292,25.722222222222225
US,Greensboro,1995,14.574581430745816,35.77777777777778
US,Philadelphia,2016,14.577413479052826,42.111111111111114
US,Medford,2015,14.57945205479452,37.611111111111114
US,Lexington,2019,14.580821917808219,44.88888888888889
US,Medford,2014,14.581126331811264,33.33333333333334
US,St Louis,1999,14.582112332112331,48.05555555555556
US,New York City,2016,14.589101396478446,45.77777777777778
US,Knoxville,2003,14.594627594627594,39.111111111111114
US,Asheville,2019,14.594672754946728,32.77777777777778
US,Kansas City,2006,14.599086757990868,45.88888888888889
Australia,Sydney,2000,14.603217972070432,25.944444444444446
Spain,Bilbao,1999,14.60805860805861,24.555555555555554
US,Chattanooga,1996,14.60907668231612,42.77777777777778
Equador,Quito,2004,14.614243323442137,8.388888888888891
US,Albuquerque,2015,14.614459665144597,35.55555555555556
Turkey,Istanbul,2003,14.616300366300369,30.000000000000004
US,Albuquerque,2011,14.617199391171996,45.888888888888886
US,Albuquerque,2001,14.617351598173517,32.111111111111114
US,Knoxville,2013,14.621765601217655,30.38888888888889
US,Paducah,2002,14.624845679012346,36.388888888888886
US,Washington,2001,14.62785388127854,34.166666666666664
US,Washington DC,2001,14.62785388127854,34.166666666666664
US,Lubbock,1997,14.629071537290717,42.05555555555556
US,Wichita,2001,14.63531202435312,43.666666666666664
US,Springfield,2012,14.637219186399516,41.55555555555556
France,Bordeaux,2011,14.639726027397261,30.94444444444445
Spain,Madrid,2010,14.64033485540335,33.0
US,Raleigh Durham,1996,14.641483516483516,44.111111111111114
US,Nashville,1996,14.644475053565962,46.66666666666667
US,Knoxville,2009,14.6498778998779,37.55555555555556
US,Columbus,2009,14.653235653235654,50.66666666666667
US,Albuquerque,2000,14.687006678809958,33.55555555555556
US,Wichita,2011,14.690106544901065,52.666666666666664
US,Louisville,2004,14.69277474195507,41.94444444444445
US,Columbus,2003,14.695625666819083,42.83333333333333
Australia,Sydney,2005,14.699086757990868,27.666666666666664
US,Macon,2020,14.704394693200664,22.888888888888893
US,Louisville,2006,14.711872146118724,39.94444444444444
US,Knoxville,2000,14.71265938069217,36.88888888888889
US,Albuquerque,1996,14.713352007469656,37.72222222222222
US,Washington DC,2013,14.715829528158297,37.55555555555556
US,Washington,2013,14.715829528158297,37.55555555555556
US,San Francisco,1997,14.719482496194825,21.555555555555557
Equador,Quito,2002,14.722066604419547,7.111111111111111
US,Albuquerque,2005,14.722526636225268,35.72222222222223
US,Nashville,1997,14.731050228310504,42.0
Spain,Bilbao,2008,14.731227106227108,21.5
US,Roanoke,2016,14.734669095324834,38.0
China,Chengdu,2020,14.735489220563847,24.94444444444445
US,Philadelphia,1998,14.738996614342875,33.44444444444445
US,St Louis,2007,14.747405372405373,45.27777777777778
New Zealand,Auckland,2004,14.748178506375229,15.833333333333336
US,Roanoke,2011,14.752968036529682,36.166666666666664
US,Richmond,2009,14.758089133089133,39.22222222222223
US,Richmond,2001,14.761339421613394,34.166666666666664
Tajikistan,Dusanbe,2012,14.762902246508805,41.88888888888889
US,Richmond,1999,14.765720390720391,36.111111111111114
Spain,Madrid,2005,14.765905631659056,32.666666666666664
Australia,Sydney,2015,14.766483516483516,27.888888888888893
US,Evansville,2007,14.766941391941392,41.611111111111114
US,Knoxville,1995,14.767732115677322,37.333333333333336
US,Louisville,2001,14.768036529680368,38.94444444444445
Spain,Madrid,2013,14.772146118721462,28.777777777777782
US,Louisville,2005,14.780213089802132,40.27777777777778
US,San Francisco,2019,14.78462709284627,19.11111111111111
US,Baltimore,2012,14.787340619307834,38.0
US,Amarillo,2018,14.793455098934551,43.66666666666667
US,St Louis,2006,14.793607305936074,43.44444444444445
US,Richmond,2014,14.797564687975648,39.22222222222222
US,Columbus,1995,14.799162861491629,46.77777777777778
US,San Francisco,2016,14.808439587128111,16.88888888888889
US,Amarillo,2001,14.810958904109588,38.94444444444445
Turkey,Istanbul,1995,14.811872146118723,26.388888888888893
US,Philadelphia,2012,14.814359441408621,38.33333333333333
US,Norfolk,1996,14.814450686641697,39.83333333333333
US,Amarillo,1998,14.823022468451832,46.33333333333334
US,Raleigh Durham,2000,14.834244080145721,35.55555555555556
New Zealand,Auckland,1997,14.8351598173516,16.444444444444443
US,Paducah,2011,14.836377473363775,42.77777777777778
Equador,Quito,2003,14.840586419753087,6.777777777777777
Spain,Madrid,1998,14.844259772237614,29.500000000000007
US,St Louis,2011,14.857838660578388,44.5
US,Paducah,2005,14.867063492063492,38.77777777777778
Spain,Bilbao,2009,14.86874236874237,25.5
US,Sacramento,1999,14.872405372405373,33.55555555555556
US,Columbus,2008,14.873626373626374,48.5
US,Raleigh Durham,1997,14.875190258751902,35.55555555555555
Turkey,Istanbul,2005,14.88082191780822,30.166666666666668
US,Evansville,2016,14.886612021857923,40.111111111111114
US,Albuquerque,2014,14.887214611872148,38.77777777777778
US,Kansas City,2012,14.889040680024289,43.61111111111111
US,Nashville,2014,14.89193302891933,42.5
US,Washington,1999,14.891941391941392,39.27777777777778
US,Washington DC,1999,14.891941391941392,39.27777777777778
US,San Francisco,2017,14.894520547945206,21.5
Australia,Sydney,2016,14.894857667584942,26.888888888888893
Turkey,Istanbul,2004,14.895719489981786,31.555555555555554
US,Paducah,2006,14.895738203957382,40.55555555555556
US,Louisville,2002,14.897993827160494,38.55555555555556
Australia,Sydney,2009,14.898809523809526,29.777777777777775
US,Paducah,2015,14.903044140030442,43.555555555555564
US,Charleston,1996,14.903176774585804,47.5
US,Knoxville,2010,14.903500761035009,38.55555555555556
Spain,Madrid,1996,14.904978749241046,29.777777777777775
Spain,Bilbao,2017,14.906544901065448,25.833333333333336
US,Washington,2007,14.910256410256412,40.55555555555556
US,Washington DC,2007,14.910256410256412,40.55555555555556
US,Paducah,2018,14.913850837138508,42.833333333333336
US,Shreveport,2020,14.91459369817579,22.666666666666664
Turkey,Istanbul,2011,14.918569254185694,27.888888888888886
US,Amarillo,2017,14.923439878234399,41.22222222222222
New Zealand,Auckland,2009,14.92384004884005,17.77777777777778
Uzbekistan,Tashkent,2014,14.928418803418802,46.833333333333336
US,Columbus,2000,14.930555555555557,50.333333333333336
US,Knoxville,2008,14.934094368340944,35.44444444444444
US,Oklahoma City,1996,14.934796140678495,49.555555555555564
US,Washington DC,2008,14.940934065934066,35.55555555555556
US,Washington,2008,14.940934065934066,35.55555555555556
US,Greensboro,2009,14.942002442002442,36.16666666666667
US,Paducah,2019,14.942009132420093,40.05555555555556
US,Harrisburg,2010,14.945669934640522,38.94444444444444
US,Oklahoma City,2002,14.945829485995691,38.27777777777778
Turkey,Istanbul,2006,14.957534246575342,31.500000000000004
Australia,Sydney,2017,14.963013698630137,26.16666666666667
US,Washington,2006,14.963013698630137,38.88888888888889
US,Washington DC,2006,14.963013698630137,38.88888888888889
Uzbekistan,Tashkent,2012,14.965695203400122,48.277777777777786
Spain,Bilbao,1995,14.969710806697108,25.555555555555557
US,Roanoke,2017,14.97275494672755,39.111111111111114
Spain,Madrid,2003,14.973211567732116,32.833333333333336
US,Richmond,2013,14.976712328767123,36.22222222222222
US,Oklahoma City,1995,14.982800608828008,37.44444444444445
US,Louisville,2010,14.983409436834094,43.38888888888889
US,Evansville,2017,14.985388127853883,42.166666666666664
US,Richmond,2004,14.985883424408016,36.111111111111114
US,St Louis,2015,14.988736681887369,45.50000000000001
US,Roanoke,1998,14.989996922129889,32.888888888888886
Australia,Sydney,2013,14.996642246642248,27.111111111111107
US,Wichita,2015,14.999543378995435,40.666666666666664
US,Nashville,2003,14.999847374847375,42.05555555555556
US,Albuquerque,1995,15.00441400304414,33.611111111111114
Italy,Rome,2005,15.005327245053271,25.611111111111114
US,Nashville,2013,15.008219178082191,33.38888888888889
US,Washington,2002,15.009413580246912,35.833333333333336
US,Washington DC,2002,15.009413580246912,35.833333333333336
US,Roanoke,2019,15.009741248097413,39.05555555555556
Australia,Sydney,2018,15.010464758387197,27.388888888888893
New Zealand,Auckland,2006,15.014155251141553,16.500000000000004
US,Sacramento,2011,15.018721461187216,26.500000000000004
US,Knoxville,2001,15.019025875190259,33.166666666666664
US,Greensboro,2001,15.023287671232877,32.94444444444444
US,Columbus,2010,15.024429223744294,43.55555555555556
Australia,Sydney,2019,15.038532961931292,28.611111111111114
US,Roanoke,2007,15.043345543345545,39.22222222222222
US,Jackson,2020,15.04353233830846,24.22222222222223
Uzbekistan,Tashkent,1995,15.04611872146119,39.22222222222223
US,Richmond,2016,15.050394656952033,38.166666666666664
US,Evansville,1998,15.051246537396121,38.66666666666667
US,Nashville,2009,15.051892551892553,40.94444444444445
US,Albuquerque,2016,15.051912568306012,33.888888888888886
US,Wichita,1998,15.060941828254848,46.72222222222223
New Zealand,Auckland,2012,15.062654320987654,15.666666666666666
US,Wichita,2017,15.064840182648403,43.27777777777777
US,Knoxville,2004,15.066939890710383,33.44444444444444
Italy,Rome,1996,15.069975713418337,27.166666666666668
US,Tulsa,1996,15.071166207529846,48.666666666666664
US,Columbus,2004,15.073998178506377,47.66666666666667
US,Louisville,2018,15.081887366818874,44.55555555555556
US,Fort Smith,1996,15.083333333333334,41.44444444444444
US,Oklahoma City,2019,15.085388127853882,40.555555555555564
US,Louisville,2015,15.092998477929985,44.94444444444444
US,Chattanooga,1997,15.096803652968038,37.16666666666667
US,Paducah,1999,15.099664224664226,40.27777777777777
Spain,Madrid,2018,15.105279312461633,32.0
Spain,Bilbao,2019,15.110802469135802,25.72222222222222
US,San Angelo,2020,15.11111111111111,30.722222222222225
US,Sacramento,1998,15.12001227747084,31.611111111111114
US,Greensboro,2004,15.120977534911962,35.611111111111114
US,Albuquerque,2018,15.1220700152207,38.88888888888889
Spain,Madrid,2012,15.122799028536733,32.38888888888889
US,Greensboro,1999,15.126526251526252,36.611111111111114
US,Greensboro,2002,15.126808248691907,32.38888888888889
US,St Louis,1998,15.127116035703295,42.5
Australia,Sydney,2014,15.134462759462759,30.500000000000007
US,Washington DC,2018,15.135312024353123,40.66666666666667
US,Washington,2018,15.135312024353123,40.66666666666667
US,San Francisco,2015,15.13592085235921,21.666666666666668
US,Raleigh Durham,2003,15.13705738705739,35.38888888888889
US,Raleigh Durham,2014,15.139573820395738,37.27777777777778
US,Waco,2020,15.139718076285241,23.888888888888893
Turkey,Istanbul,1998,15.141428131732841,28.777777777777782
Spain,Bilbao,2001,15.14337899543379,28.277777777777775
US,Roanoke,2012,15.14344262295082,36.888888888888886
US,Albuquerque,2003,15.143709825528008,36.55555555555556
US,Nashville,2010,15.148858447488585,40.33333333333333
Spain,Barcelona,2001,15.155251141552512,25.166666666666668
US,Oklahoma City,1997,15.155251141552512,40.22222222222223
US,Amarillo,2016,15.161505768063146,46.055555555555564
US,Louisville,1999,15.161935286935286,44.888888888888886
Spain,Bilbao,2016,15.16206261510129,25.222222222222225
New Zealand,Auckland,2003,15.165421724245254,16.166666666666664
Tajikistan,Dusanbe,2003,15.167123287671233,40.166666666666664
US,Louisville,2011,15.171080669710806,40.94444444444444
Tajikistan,Dusanbe,2014,15.174908424908425,44.77777777777778
US,Charleston,1997,15.176179604261796,40.16666666666667
US,Raleigh Durham,2013,15.178386605783867,32.83333333333333
US,Greensboro,2008,15.186813186813186,34.55555555555556
US,Richmond,2002,15.18858024691358,36.0
US,Charleston,2000,15.19543108682453,43.833333333333336
Spain,Bilbao,2018,15.229435236341313,27.500000000000004
US,Tulsa,1997,15.23302891933029,42.888888888888886
US,Norfolk,1997,15.235464231354642,38.50000000000001
US,Greensboro,2005,15.238203957382039,37.38888888888889
US,Knoxville,2005,15.242009132420092,35.55555555555556
US,Richmond,2018,15.247945205479452,41.72222222222222
US,Washington DC,2010,15.250532724505327,39.16666666666667
US,Washington,2010,15.250532724505327,39.16666666666667
US,Columbus,2005,15.251369863013698,43.88888888888889
US,Greensboro,2010,15.256316590563166,36.72222222222223
US,Richmond,2005,15.25799086757991,38.55555555555556
New Zealand,Auckland,1996,15.258044930176078,17.72222222222222
US,Charlotte,2000,15.260777170613236,32.55555555555556
Tajikistan,Dusanbe,1996,15.261437908496733,26.555555555555554
US,Charlotte,2003,15.261904761904763,35.72222222222223
Turkey,Istanbul,2000,15.26775956284153,33.05555555555556
US,Amarillo,2011,15.272907153729072,50.22222222222223
US,Columbus,2013,15.276864535768645,41.66666666666667
US,Oklahoma City,2018,15.28234398782344,43.94444444444444
New Zealand,Auckland,2002,15.286324786324787,13.666666666666666
US,Nashville,2008,15.291666666666668,38.77777777777778
US,Lubbock,2007,15.293345543345545,36.666666666666664
Tunisia,Tunis,2020,15.295605306799338,16.555555555555557
Australia,Sydney,2007,15.296245421245423,29.500000000000004
US,Tulsa,2013,15.29710806697108,42.5
US,Wichita,2006,15.302435312024356,45.16666666666667
Spain,Madrid,2006,15.303196347031964,32.94444444444445
US,Washington,2011,15.314916286149163,39.55555555555556
US,Washington DC,2011,15.314916286149163,39.55555555555556
US,Knoxville,1999,15.315018315018316,36.388888888888886
US,Huntsville,1996,15.315573770491802,43.888888888888886
US,Nashville,1995,15.335616438356164,39.55555555555556
Uruguay,Montvideo,1995,15.348858447488587,24.055555555555557
US,Richmond,2008,15.351037851037852,36.44444444444444
US,Columbus,2015,15.361263318112634,47.94444444444445
Spain,Bilbao,1997,15.362861491628614,23.22222222222222
US,Richmond,2010,15.370319634703197,40.44444444444445
New Zealand,Auckland,2014,15.373931623931625,16.38888888888889
US,Norfolk,2000,15.375227686703099,33.72222222222223
Italy,Rome,1995,15.376560121765602,24.444444444444446
Uzbekistan,Tashkent,1998,15.37695868945869,40.16666666666667
US,Paducah,2007,15.378663003663005,38.72222222222223
New Zealand,Auckland,1995,15.380036630036631,14.499999999999996
Uruguay,Montvideo,1999,15.384310134310134,20.72222222222222
US,Charlotte,1996,15.384638737097754,38.166666666666664
US,Huntsville,1997,15.389497716894978,38.94444444444445
US,Charleston,2003,15.398351648351648,40.55555555555556
US,Raleigh Durham,1995,15.402739726027397,35.166666666666664
US,Oklahoma City,2013,15.403652968036532,40.05555555555556
New Zealand,Auckland,2007,15.40460927960928,15.277777777777782
US,Chattanooga,2003,15.40552503052503,37.72222222222222
US,Sacramento,2007,15.405830280830282,28.166666666666664
US,Norfolk,2014,15.412328767123288,38.22222222222223
Turkey,Istanbul,2002,15.41351184979994,33.5
US,Richmond,2015,15.413546423135465,42.44444444444444
US,Knoxville,2006,15.413546423135465,34.111111111111114
US,Greensboro,2018,15.413850837138508,38.05555555555555
US,Knoxville,2018,15.416894977168951,37.66666666666667
US,Nashville,2000,15.417577413479055,39.22222222222222
US,Sacramento,2006,15.418112633181126,30.833333333333336
New Zealand,Auckland,2015,15.421245421245423,17.666666666666664
US,Sacramento,2000,15.423649058894961,26.888888888888893
Spain,Barcelona,2002,15.435672514619885,20.0
US,Sacramento,2002,15.437654320987654,29.0
New Zealand,Auckland,2001,15.43908784817876,18.222222222222225
US,Tulsa,2014,15.441704718417048,44.388888888888886
US,Topeka,2012,15.462507589556772,43.16666666666667
US,Lubbock,2002,15.462757771622037,36.61111111111111
Uruguay,Montvideo,1998,15.46814404432133,21.44444444444445
Japan,Osaka,1996,15.469793564055859,31.166666666666668
US,Chattanooga,1995,15.470015220700153,36.333333333333336
US,Albuquerque,2012,15.472222222222223,35.333333333333336
US,Evansville,2012,15.473588342440802,39.833333333333336
Tajikistan,Dusanbe,2005,15.475038051750383,33.22222222222222
US,Louisville,2019,15.4779299847793,45.0
US,El Paso,2020,15.480099502487564,29.166666666666668
Albania,Tirana,2006,15.486034376918354,27.5
US,Washington DC,2015,15.4896499238965,42.16666666666667
US,Washington,2015,15.4896499238965,42.16666666666667
New Zealand,Auckland,2008,15.491300366300369,16.833333333333336
US,Wilmington,2010,15.495098039215687,39.333333333333336
New Zealand,Auckland,2000,15.495129375951295,15.611111111111114
US,Columbus,2001,15.497945205479452,39.94444444444445
US,Charleston,1995,15.507914764079148,43.22222222222222
Albania,Tirana,2011,15.510350076103503,26.666666666666668
US,Sacramento,2010,15.511111111111111,26.33333333333334
US,Washington DC,2016,15.511839708561022,40.55555555555556
US,Washington,2016,15.511839708561022,40.55555555555556
Spain,Madrid,2009,15.512362637362637,31.44444444444445
US,Columbus,2002,15.512790876868547,40.611111111111114
US,Albuquerque,2017,15.514459665144598,35.66666666666667
Spain,Bilbao,2015,15.515873015873018,24.444444444444443
Italy,Rome,2004,15.52383120825744,26.38888888888889
US,Oklahoma City,2009,15.525335775335776,39.55555555555556
US,Huntsville,1995,15.542770167427703,36.50000000000001
Burundi,Bujumbura,2006,15.551551551551553,20.77777777777777
US,Knoxville,2002,15.552359208523592,33.50000000000001
US,Nashville,2001,15.558447488584477,36.55555555555556
US,Norfolk,2005,15.563926940639272,37.111111111111114
US,Sacramento,2008,15.567123287671233,28.38888888888889
US,Nashville,2002,15.573714989227454,35.88888888888889
US,Charleston,2010,15.574657534246576,40.05555555555556
Spain,Madrid,2016,15.579189686924494,33.0
US,Lubbock,2004,15.586824529447481,44.277777777777786
US,Washington DC,2019,15.588280060882802,42.72222222222223
US,Washington,2019,15.588280060882802,42.72222222222223
Spain,Bilbao,2011,15.591628614916285,27.27777777777778
Tajikistan,Dusanbe,2009,15.593406593406593,33.111111111111114
US,Wichita,2016,15.59350333940498,47.666666666666664
Spain,Barcelona,2000,15.594110503946569,21.944444444444446
US,Paducah,2016,15.60200364298725,40.27777777777778
US,Charleston,2014,15.60213089802131,48.38888888888889
US,Nashville,2004,15.607012750455374,36.22222222222223
Spain,Madrid,2011,15.60958904109589,31.111111111111107
US,Chattanooga,2014,15.612024353120242,40.16666666666667
US,Charleston,2009,15.613629426129426,42.77777777777778
Japan,Osaka,1995,15.613698630136986,30.61111111111111
US,Tulsa,1995,15.613850837138509,41.11111111111111
US,Charlotte,2013,15.61400304414003,30.666666666666668
New Zealand,Auckland,2011,15.61613394216134,17.666666666666668
US,Charlotte,1995,15.62709284627093,35.22222222222222
US,Oklahoma City,2003,15.62820512820513,43.111111111111114
US,Norfolk,2009,15.630799755799757,34.94444444444445
US,Chattanooga,2013,15.636225266362255,30.11111111111111
US,Charlotte,2014,15.638356164383561,38.0
Greece,Athens,2012,15.645003494060099,32.22222222222223
US,Washington DC,1998,15.645121575869501,33.666666666666664
US,Washington,1998,15.645121575869501,33.666666666666664
Spain,Bilbao,2004,15.645567698846389,26.611111111111114
Uzbekistan,Tashkent,2003,15.648706240487064,40.94444444444444
US,Las Vegas,2020,15.650912106135987,27.222222222222225
Uruguay,Montvideo,1996,15.660443230115362,23.277777777777775
US,Knoxville,2015,15.661948249619483,40.83333333333334
Spain,Madrid,2019,15.66604938271605,31.888888888888886
Equador,Quito,2013,15.669270833333334,8.777777777777777
US,Tulsa,2009,15.671245421245423,39.94444444444444
New Zealand,Auckland,1999,15.671398046398048,17.222222222222225
Spain,Madrid,1997,15.672754946727549,32.44444444444444
Japan,Tokyo,1996,15.674256223436553,31.611111111111118
US,Richmond,2007,15.68925518925519,38.94444444444445
US,Raleigh Durham,2004,15.69277474195507,35.16666666666667
New Zealand,Auckland,2010,15.694444444444446,16.833333333333336
US,Fort Smith,1997,15.69771689497717,41.5
US,Greensboro,2006,15.698934550989346,32.77777777777778
US,Norfolk,2001,15.700456621004568,32.833333333333336
US,Richmond,1998,15.703755001538935,34.5
Italy,Rome,2010,15.7117199391172,26.555555555555554
US,Richmond,2017,15.71750380517504,42.388888888888886
Italy,Rome,2002,15.720683287165283,25.5
US,Lubbock,2014,15.726636225266363,42.111111111111114
US,Montgomery,2020,15.727611940298507,24.05555555555556
Uzbekistan,Tashkent,1999,15.72954822954823,40.44444444444444
Japan,Tokyo,2003,15.73013698630137,28.333333333333336
US,Paducah,1998,15.731301939058172,37.44444444444444
US,Louisville,2016,15.732544019429266,41.111111111111114
Albania,Tirana,2012,15.733181126331813,30.444444444444446
US,St Louis,2017,15.73363774733638,48.44444444444445
US,Greensboro,2011,15.738508371385084,35.38888888888889
US,Tupelo,1997,15.748097412480975,38.77777777777778
US,Louisville,2007,15.748239975512703,42.72222222222223
US,Norfolk,2013,15.750228310502285,32.166666666666664
US,St Louis,2016,15.751821493624773,44.44444444444444
US,Sacramento,2009,15.759615384615385,29.166666666666668
US,Huntsville,2001,15.767732115677322,33.55555555555556
Albania,Tirana,2017,15.769254185692544,33.88888888888889
US,Greensboro,1998,15.772853185595569,32.77777777777778
US,Fort Smith,2014,15.773211567732117,40.05555555555556
US,Louisville,2017,15.774429223744294,42.16666666666667
Italy,Rome,2006,15.775494672754947,25.66666666666667
US,Huntsville,2003,15.784188034188034,38.0
Albania,Tirana,2013,15.785083713850838,26.11111111111111
Uruguay,Montvideo,2000,15.785540334855405,22.999999999999996
Tajikistan,Dusanbe,2007,15.78907203907204,38.611111111111114
US,Charlotte,2004,15.790983606557377,33.666666666666664
US,Sacramento,2005,15.79543378995434,25.22222222222222
US,Charleston,2013,15.795738203957383,39.27777777777777
New Zealand,Auckland,2013,15.800608828006089,15.222222222222225
US,Charleston,2001,15.80144596651446,37.16666666666667
US,Nashville,2011,15.801674277016744,38.55555555555556
Spain,Madrid,2014,15.802045177045176,30.722222222222225
US,Charlotte,2009,15.802503052503052,34.16666666666667
US,Oklahoma City,2014,15.80441400304414,41.83333333333333
US,Washington,2017,15.804718417047185,38.27777777777778
US,Washington DC,2017,15.804718417047185,38.27777777777778
Italy,Rome,1997,15.807001522070015,21.000000000000004
US,Paducah,2017,15.809436834094369,40.44444444444444
US,Oklahoma City,2000,15.812537947783852,41.88888888888889
Uzbekistan,Tashkent,2011,15.813850837138508,43.72222222222223
US,Fort Smith,1995,15.814003044140032,36.5
Spain,Bilbao,2005,15.817351598173518,31.11111111111111
US,Charleston,2008,15.817914148458083,40.55555555555556
US,Tulsa,2008,15.825875190258751,42.33333333333334
Tajikistan,Dusanbe,2002,15.827023699599877,42.72222222222223
Turkey,Istanbul,1999,15.827686202686204,27.833333333333332
US,Charleston,2004,15.827868852459016,43.16666666666667
Uruguay,Montvideo,2003,15.82826887661142,25.277777777777782
Turkey,Istanbul,2008,15.828449328449329,29.555555555555557
New Zealand,Auckland,2005,15.82876712328767,17.33333333333333
US,Greensboro,2015,15.837290715372907,40.111111111111114
US,Raleigh Durham,1999,15.839285714285714,36.0
US,Columbus,2011,15.842009132420094,46.333333333333336
US,Columbus,2018,15.8455098934551,46.333333333333336
New Zealand,Auckland,2017,15.845662100456622,16.166666666666664
Spain,Barcelona,2008,15.846459096459098,21.611111111111107
US,Sacramento,2013,15.846727549467277,29.611111111111114
US,Charlotte,2005,15.849010654490106,34.888888888888886
US,Charleston,2005,15.850152207001523,41.833333333333336
Italy,Rome,1998,15.852262234533704,24.72222222222222
US,Raleigh Durham,2005,15.852663622526638,38.22222222222223
US,Richmond,2019,15.854185692541858,36.05555555555555
Tajikistan,Dusanbe,2008,15.854395604395604,44.72222222222222
US,Sacramento,2012,15.85655737704918,26.77777777777778
US,Columbus,2007,15.860576923076923,47.44444444444444
US,Lubbock,2013,15.86088280060883,42.55555555555556
Japan,Tokyo,2001,15.863622526636226,28.61111111111111
US,Raleigh Durham,2001,15.864992389649926,33.16666666666667
New Zealand,Auckland,2019,15.868152274837513,15.055555555555557
Italy,Rome,2001,15.869558599695585,24.88888888888889
US,Oklahoma City,2001,15.870928462709283,39.05555555555556
US,Norfolk,2010,15.871232876712329,37.611111111111114
Albania,Tirana,2010,15.871537290715374,29.61111111111111
US,Huntsville,2013,15.871537290715374,30.88888888888889
US,Columbus,1999,15.872786935286936,48.5
Spain,Madrid,1995,15.874581430745815,30.944444444444446
US,Knoxville,2011,15.875951293759513,35.77777777777778
New Zealand,Auckland,2018,15.87750076946753,17.388888888888893
South Africa,Capetown,1996,15.878111718275655,17.277777777777782
US,Richmond,2011,15.881735159817353,36.94444444444445
US,Chattanooga,2009,15.88385225885226,39.333333333333336
Spain,Madrid,2015,15.893467643467645,31.166666666666668
US,Norfolk,2003,15.894078144078144,35.333333333333336
US,Chattanooga,2005,15.894672754946727,34.0
US,Columbus,2006,15.896803652968039,41.333333333333336
US,Charlotte,2008,15.898504273504274,33.22222222222222
US,Tupelo,1996,15.8998778998779,42.94444444444445
Turkey,Istanbul,2009,15.900641025641027,26.55555555555556
US,Lubbock,2010,15.902739726027397,35.833333333333336
US,Nashville,2005,15.90289193302892,37.333333333333336
US,Louisville,1998,15.903816558941214,38.05555555555556
US,Lubbock,1995,15.905936073059362,39.72222222222222
US,Greensboro,2012,15.907710989678204,33.77777777777778
US,Raleigh Durham,2002,15.907971683594953,34.61111111111111
US,Tupelo,2014,15.909893455098935,39.388888888888886
US,Lubbock,1996,15.909897292250236,45.111111111111114
US,Richmond,2006,15.91476407914764,37.388888888888886
US,Chattanooga,2008,15.915677321156775,34.83333333333333
Albania,Tirana,2014,15.918345543345545,27.333333333333332
Uzbekistan,Tashkent,2008,15.920177045177045,47.666666666666664
Japan,Tokyo,2005,15.9220700152207,26.555555555555554
Albania,Tirana,2008,15.923992673992675,28.27777777777778
Spain,Barcelona,2010,15.926636225266364,23.555555555555557
US,Chattanooga,2004,15.937765634486947,33.77777777777778
US,Greensboro,2017,15.941552511415527,37.611111111111114
Turkey,Istanbul,2001,15.944292237442923,30.22222222222222
Tajikistan,Dusanbe,2011,15.945053272450533,41.72222222222222
US,Louisville,2012,15.949757134183365,40.44444444444444
Italy,Rome,1999,15.955738705738705,28.833333333333336
US,Raleigh Durham,2010,15.95890410958904,36.16666666666667
Uzbekistan,Tashkent,2017,15.95890410958904,41.33333333333334
Albania,Tirana,2016,15.962553713934929,30.944444444444446
Italy,Rome,2000,15.965449010654492,26.0
US,Charlotte,2010,15.96697108066971,35.55555555555556
US,Oklahoma City,2008,15.969558599695588,40.83333333333333
US,Sacramento,2018,15.971080669710807,26.833333333333332
US,Columbus,2016,15.971235579842139,43.88888888888889
